Harald Lerchner,"Johannes Kepler University, A 4040 Linz, Austria, Science Park 3, Altenberger Straße 69, +43 732 2468-4331",Model While You Work,2016,"Stary, C. (",2014,0,0,0
Christian Stary,"Johannes Kepler University, A 4040 Linz, Austria, Science Park 3, Altenberger Straße 69, +43 732 2468-4321",Model While You Work,2016,"Stary, C. (",2014,0,0,0
Harald Lerchner,"Johannes Kepler University, A 4040 Linz, Austria, Science Park 3, Altenberger Straße 69, +43 732 2468-4331",Model While You Work,2016,"
Paul Patrick Tallon, Inside the adaptive enterprise: an information technology capabilities perspective on business process agility, Information Technology and Management, v.9 n.1, p.21-36, March ",2008,0,0,0
Christian Stary,"Johannes Kepler University, A 4040 Linz, Austria, Science Park 3, Altenberger Straße 69, +43 732 2468-4321",Model While You Work,2016,"
Paul Patrick Tallon, Inside the adaptive enterprise: an information technology capabilities perspective on business process agility, Information Technology and Management, v.9 n.1, p.21-36, March ",2008,0,0,0
Harald Lerchner,"Johannes Kepler University, A 4040 Linz, Austria, Science Park 3, Altenberger Straße 69, +43 732 2468-4331",Model While You Work,2016,"
Pankaj R. Telang , Munindar P. Singh, Comma: a commitment-based business modeling methodology and its empirical evaluation, Proceedings of the 11th International Conference on Autonomous Agents and Multiagent Systems, June 04-08, ",2012,0,0,0
Christian Stary,"Johannes Kepler University, A 4040 Linz, Austria, Science Park 3, Altenberger Straße 69, +43 732 2468-4321",Model While You Work,2016,"
Pankaj R. Telang , Munindar P. Singh, Comma: a commitment-based business modeling methodology and its empirical evaluation, Proceedings of the 11th International Conference on Autonomous Agents and Multiagent Systems, June 04-08, ",2012,0,0,0
Harald Lerchner,"Johannes Kepler University, A 4040 Linz, Austria, Science Park 3, Altenberger Straße 69, +43 732 2468-4331",Model While You Work,2016,"
Matthias Weidlich , Gero Decker , Alexander Großkopf , Mathias Weske, BPEL to BPMN: The Myth of a Straight-Forward Mapping, Proceedings of the OTM ",2008,0,0,0
Christian Stary,"Johannes Kepler University, A 4040 Linz, Austria, Science Park 3, Altenberger Straße 69, +43 732 2468-4321",Model While You Work,2016,"
Matthias Weidlich , Gero Decker , Alexander Großkopf , Mathias Weske, BPEL to BPMN: The Myth of a Straight-Forward Mapping, Proceedings of the OTM ",2008,0,0,0
Harald Lerchner,"Johannes Kepler University, A 4040 Linz, Austria, Science Park 3, Altenberger Straße 69, +43 732 2468-4331",Model While You Work,2016,"
Mathias Weske, Business Process Management: Concepts, Languages, Architectures, Springer Publishing Company, Incorporated, ",2010,0,0,0
Christian Stary,"Johannes Kepler University, A 4040 Linz, Austria, Science Park 3, Altenberger Straße 69, +43 732 2468-4321",Model While You Work,2016,"
Mathias Weske, Business Process Management: Concepts, Languages, Architectures, Springer Publishing Company, Incorporated, ",2010,0,0,0
Harald Lerchner,"Johannes Kepler University, A 4040 Linz, Austria, Science Park 3, Altenberger Straße 69, +43 732 2468-4331",Model While You Work,2016,"Wilmont, I., Hengeveld, S., Barendsen, E. &amp; Hoppenbrouwers, S. (",2013,0,0,0
Christian Stary,"Johannes Kepler University, A 4040 Linz, Austria, Science Park 3, Altenberger Straße 69, +43 732 2468-4321",Model While You Work,2016,"Wilmont, I., Hengeveld, S., Barendsen, E. &amp; Hoppenbrouwers, S. (",2013,0,0,0
Tobias Heuser,"Urban Software Institute GmbH, Zwickauer Strasse 223a, 09116 Chemnitz, Germany",Working with Natural Language Texts for Process Management,2016,"
Wil van der Aalst , Christian Stahl, Modeling Business Processes: A Petri Net-Oriented Approach, The MIT Press, ",2011,0,0,0
Matthes Elstermann,"Karlsruhe Institute of Technology (KIT), Institute for Information Management in, Engineering, Bldg. 20.20, KIT Campus South, 76131 Karlsruhe, Germany",Working with Natural Language Texts for Process Management,2016,"
Wil van der Aalst , Christian Stahl, Modeling Business Processes: A Petri Net-Oriented Approach, The MIT Press, ",2011,0,0,0
Tobias Heuser,"Urban Software Institute GmbH, Zwickauer Strasse 223a, 09116 Chemnitz, Germany",Working with Natural Language Texts for Process Management,2016,"
Thomas Allweyer, BPMN 2.0, BoD, ",2010,0,0,0
Matthes Elstermann,"Karlsruhe Institute of Technology (KIT), Institute for Information Management in, Engineering, Bldg. 20.20, KIT Campus South, 76131 Karlsruhe, Germany",Working with Natural Language Texts for Process Management,2016,"
Thomas Allweyer, BPMN 2.0, BoD, ",2010,0,0,0
Tobias Heuser,"Urban Software Institute GmbH, Zwickauer Strasse 223a, 09116 Chemnitz, Germany",Working with Natural Language Texts for Process Management,2016,"D. Dori, N. Korda, A. Soffer, and S. Cohen. SMART: System Model Acquisition from Requirements Text. In J. Desel, B. Pernici, and M. Weske, editors, Business Process Management, number ",3080,0,0,1
Matthes Elstermann,"Karlsruhe Institute of Technology (KIT), Institute for Information Management in, Engineering, Bldg. 20.20, KIT Campus South, 76131 Karlsruhe, Germany",Working with Natural Language Texts for Process Management,2016,"D. Dori, N. Korda, A. Soffer, and S. Cohen. SMART: System Model Acquisition from Requirements Text. In J. Desel, B. Pernici, and M. Weske, editors, Business Process Management, number ",3080,0,0,1
Tobias Heuser,"Urban Software Institute GmbH, Zwickauer Strasse 223a, 09116 Chemnitz, Germany",Working with Natural Language Texts for Process Management,2016,"
Matthes Elstermann , Tobias Heuser, Automatic Tool Support Possibilities for the Text-Based S-BPM Process Modelling Methodology, Proceedings of the 8th International Conference on Subject-oriented Business Process Management, April 07-08, ",2016,0,0,0
Matthes Elstermann,"Karlsruhe Institute of Technology (KIT), Institute for Information Management in, Engineering, Bldg. 20.20, KIT Campus South, 76131 Karlsruhe, Germany",Working with Natural Language Texts for Process Management,2016,"
Matthes Elstermann , Tobias Heuser, Automatic Tool Support Possibilities for the Text-Based S-BPM Process Modelling Methodology, Proceedings of the 8th International Conference on Subject-oriented Business Process Management, April 07-08, ",2016,0,0,0
Tobias Heuser,"Urban Software Institute GmbH, Zwickauer Strasse 223a, 09116 Chemnitz, Germany",Working with Natural Language Texts for Process Management,2016,"M. Elstermann, H. Katter, and J. Ovtcharova. S-BPM Prozessmodellierung als Werkzeug für die Entwicklung moderner Nutzerzentrierter Service-Produkte. Stuttgarter Symposium für Produktentwicklung, ",2013,0,0,0
Matthes Elstermann,"Karlsruhe Institute of Technology (KIT), Institute for Information Management in, Engineering, Bldg. 20.20, KIT Campus South, 76131 Karlsruhe, Germany",Working with Natural Language Texts for Process Management,2016,"M. Elstermann, H. Katter, and J. Ovtcharova. S-BPM Prozessmodellierung als Werkzeug für die Entwicklung moderner Nutzerzentrierter Service-Produkte. Stuttgarter Symposium für Produktentwicklung, ",2013,0,0,0
Tobias Heuser,"Urban Software Institute GmbH, Zwickauer Strasse 223a, 09116 Chemnitz, Germany",Working with Natural Language Texts for Process Management,2016,"
Albert Fleischmann, Distributed Systems: Software Design and Implementation, Springer-Verlag New York, Inc., Secaucus, NJ, ",1994,0,0,0
Matthes Elstermann,"Karlsruhe Institute of Technology (KIT), Institute for Information Management in, Engineering, Bldg. 20.20, KIT Campus South, 76131 Karlsruhe, Germany",Working with Natural Language Texts for Process Management,2016,"
Albert Fleischmann, Distributed Systems: Software Design and Implementation, Springer-Verlag New York, Inc., Secaucus, NJ, ",1994,0,0,0
Tobias Heuser,"Urban Software Institute GmbH, Zwickauer Strasse 223a, 09116 Chemnitz, Germany",Working with Natural Language Texts for Process Management,2016,"
Albert Fleischmann , Werner Schmidt , Christian Stary , Stefan Obermeier , Egon Brger, Subject-Oriented Business Process Management, Springer Publishing Company, Incorporated, ",2012,0,0,0
Matthes Elstermann,"Karlsruhe Institute of Technology (KIT), Institute for Information Management in, Engineering, Bldg. 20.20, KIT Campus South, 76131 Karlsruhe, Germany",Working with Natural Language Texts for Process Management,2016,"
Albert Fleischmann , Werner Schmidt , Christian Stary , Stefan Obermeier , Egon Brger, Subject-Oriented Business Process Management, Springer Publishing Company, Incorporated, ",2012,0,0,0
Tobias Heuser,"Urban Software Institute GmbH, Zwickauer Strasse 223a, 09116 Chemnitz, Germany",Working with Natural Language Texts for Process Management,2016,"K. Pohl and C. Rupp. Basiswissen Requirements Engineering: Aus- und Weiterbildung zum ""Certified Professional for Requirements Engineering""; Foundation Level nach IREB-Standard. ",2015,0,0,0
Matthes Elstermann,"Karlsruhe Institute of Technology (KIT), Institute for Information Management in, Engineering, Bldg. 20.20, KIT Campus South, 76131 Karlsruhe, Germany",Working with Natural Language Texts for Process Management,2016,"K. Pohl and C. Rupp. Basiswissen Requirements Engineering: Aus- und Weiterbildung zum ""Certified Professional for Requirements Engineering""; Foundation Level nach IREB-Standard. ",2015,0,0,0
Tobias Heuser,"Urban Software Institute GmbH, Zwickauer Strasse 223a, 09116 Chemnitz, Germany",Working with Natural Language Texts for Process Management,2016,"W. Schmidt. Integrierter Business-Process-Management-Zyklus. Schriftenreihe ""Arbeitsberichte - Working Papers"" der Hochschule Ingolstadt, ",2009,0,0,0
Matthes Elstermann,"Karlsruhe Institute of Technology (KIT), Institute for Information Management in, Engineering, Bldg. 20.20, KIT Campus South, 76131 Karlsruhe, Germany",Working with Natural Language Texts for Process Management,2016,"W. Schmidt. Integrierter Business-Process-Management-Zyklus. Schriftenreihe ""Arbeitsberichte - Working Papers"" der Hochschule Ingolstadt, ",2009,0,0,0
Tobias Heuser,"Urban Software Institute GmbH, Zwickauer Strasse 223a, 09116 Chemnitz, Germany",Working with Natural Language Texts for Process Management,2016,"D. Weitlaner, A. Guettinger, and M. Kohlbacher. Intuitive Comprehensibility of Process Models, ",2013,0,0,0
Matthes Elstermann,"Karlsruhe Institute of Technology (KIT), Institute for Information Management in, Engineering, Bldg. 20.20, KIT Campus South, 76131 Karlsruhe, Germany",Working with Natural Language Texts for Process Management,2016,"D. Weitlaner, A. Guettinger, and M. Kohlbacher. Intuitive Comprehensibility of Process Models, ",2013,0,0,0
Matthes Elstermann,"Karlsruhe Institute of Technology (KIT), Institute for Information Management in Engineering, Bldg. 20.20, KIT Campus South, 76131 Karlsruhe, Germany",Automatic Tool Support Possibilities for the Text-Based S-BPM Process Modelling Methodology,2016,"Penn treebank constitutents. http://www.surdeanu.info/mihai/teaching/ista555-fall13/readings/PennTreebankConstituents.html, ",2015,0,0,0
Tobias Heuser,"Urban Software Institute GmbH, Zwickauer Strasse 223a, 09116 Chemnitz, Germany",Automatic Tool Support Possibilities for the Text-Based S-BPM Process Modelling Methodology,2016,"Penn treebank constitutents. http://www.surdeanu.info/mihai/teaching/ista555-fall13/readings/PennTreebankConstituents.html, ",2015,0,0,0
Matthes Elstermann,"Karlsruhe Institute of Technology (KIT), Institute for Information Management in Engineering, Bldg. 20.20, KIT Campus South, 76131 Karlsruhe, Germany",Automatic Tool Support Possibilities for the Text-Based S-BPM Process Modelling Methodology,2016,"
Egon Börger, Approaches to modeling business processes: a critical analysis of BPMN, workflow patterns and YAWL, Software and Systems Modeling (SoSyM), v.11 n.3, p.305-318, July ",2012,0,0,0
Tobias Heuser,"Urban Software Institute GmbH, Zwickauer Strasse 223a, 09116 Chemnitz, Germany",Automatic Tool Support Possibilities for the Text-Based S-BPM Process Modelling Methodology,2016,"
Egon Börger, Approaches to modeling business processes: a critical analysis of BPMN, workflow patterns and YAWL, Software and Systems Modeling (SoSyM), v.11 n.3, p.305-318, July ",2012,0,0,0
Matthes Elstermann,"Karlsruhe Institute of Technology (KIT), Institute for Information Management in Engineering, Bldg. 20.20, KIT Campus South, 76131 Karlsruhe, Germany",Automatic Tool Support Possibilities for the Text-Based S-BPM Process Modelling Methodology,2016,D. Chen and C. D. Manning. A fast and accurate dependency parser using neural networks. Proceedings of EMNLP ,2014,0,0,0
Tobias Heuser,"Urban Software Institute GmbH, Zwickauer Strasse 223a, 09116 Chemnitz, Germany",Automatic Tool Support Possibilities for the Text-Based S-BPM Process Modelling Methodology,2016,D. Chen and C. D. Manning. A fast and accurate dependency parser using neural networks. Proceedings of EMNLP ,2014,0,0,0
Matthes Elstermann,"Karlsruhe Institute of Technology (KIT), Institute for Information Management in Engineering, Bldg. 20.20, KIT Campus South, 76131 Karlsruhe, Germany",Automatic Tool Support Possibilities for the Text-Based S-BPM Process Modelling Methodology,2016,"
James Gosling , Bill Joy , Guy L. Steele , Gilad Bracha , Alex Buckley, The Java Language Specification, Java SE 8 Edition, Addison-Wesley Professional, ",2014,0,0,0
Tobias Heuser,"Urban Software Institute GmbH, Zwickauer Strasse 223a, 09116 Chemnitz, Germany",Automatic Tool Support Possibilities for the Text-Based S-BPM Process Modelling Methodology,2016,"
James Gosling , Bill Joy , Guy L. Steele , Gilad Bracha , Alex Buckley, The Java Language Specification, Java SE 8 Edition, Addison-Wesley Professional, ",2014,0,0,0
Matthes Elstermann,"Karlsruhe Institute of Technology (KIT), Institute for Information Management in Engineering, Bldg. 20.20, KIT Campus South, 76131 Karlsruhe, Germany",Automatic Tool Support Possibilities for the Text-Based S-BPM Process Modelling Methodology,2016,"
Tobias Heuser , Matthes Elstermann, Working with Natural Language Texts for Process Management: Proposal and Analysis of a Process Analysis Methodology, Proceedings of the 8th International Conference on Subject-oriented Business Process Management, April 07-08, ",2016,0,0,0
Tobias Heuser,"Urban Software Institute GmbH, Zwickauer Strasse 223a, 09116 Chemnitz, Germany",Automatic Tool Support Possibilities for the Text-Based S-BPM Process Modelling Methodology,2016,"
Tobias Heuser , Matthes Elstermann, Working with Natural Language Texts for Process Management: Proposal and Analysis of a Process Analysis Methodology, Proceedings of the 8th International Conference on Subject-oriented Business Process Management, April 07-08, ",2016,0,0,0
Matthes Elstermann,"Karlsruhe Institute of Technology (KIT), Institute for Information Management in Engineering, Bldg. 20.20, KIT Campus South, 76131 Karlsruhe, Germany",Automatic Tool Support Possibilities for the Text-Based S-BPM Process Modelling Methodology,2016,"K. M. Hoever, S. Borgert, and M. Muehlhueuser. A domain specific language for describing s-bpm processes. S-BPM ONE - Running Processes, pages 72--90, ",2013,0,0,0
Tobias Heuser,"Urban Software Institute GmbH, Zwickauer Strasse 223a, 09116 Chemnitz, Germany",Automatic Tool Support Possibilities for the Text-Based S-BPM Process Modelling Methodology,2016,"K. M. Hoever, S. Borgert, and M. Muehlhueuser. A domain specific language for describing s-bpm processes. S-BPM ONE - Running Processes, pages 72--90, ",2013,0,0,0
Matthes Elstermann,"Karlsruhe Institute of Technology (KIT), Institute for Information Management in Engineering, Bldg. 20.20, KIT Campus South, 76131 Karlsruhe, Germany",Automatic Tool Support Possibilities for the Text-Based S-BPM Process Modelling Methodology,2016,K. M. Hoever and M. Muehlhaeuser. S-bpm-ont: An ontology for describing and interchanging s-bpm processes. S-BPM ONE ,2014,0,0,0
Tobias Heuser,"Urban Software Institute GmbH, Zwickauer Strasse 223a, 09116 Chemnitz, Germany",Automatic Tool Support Possibilities for the Text-Based S-BPM Process Modelling Methodology,2016,K. M. Hoever and M. Muehlhaeuser. S-bpm-ont: An ontology for describing and interchanging s-bpm processes. S-BPM ONE ,2014,0,0,0
Matthes Elstermann,"Karlsruhe Institute of Technology (KIT), Institute for Information Management in Engineering, Bldg. 20.20, KIT Campus South, 76131 Karlsruhe, Germany",Automatic Tool Support Possibilities for the Text-Based S-BPM Process Modelling Methodology,2016,"
Dan Klein , Christopher D. Manning, Accurate unlexicalized parsing, Proceedings of the 41st Annual Meeting on Association for Computational Linguistics, p.423-430, July 07-12, ",2003,0,0,0
Tobias Heuser,"Urban Software Institute GmbH, Zwickauer Strasse 223a, 09116 Chemnitz, Germany",Automatic Tool Support Possibilities for the Text-Based S-BPM Process Modelling Methodology,2016,"
Dan Klein , Christopher D. Manning, Accurate unlexicalized parsing, Proceedings of the 41st Annual Meeting on Association for Computational Linguistics, p.423-430, July 07-12, ",2003,0,0,0
Matthes Elstermann,"Karlsruhe Institute of Technology (KIT), Institute for Information Management in Engineering, Bldg. 20.20, KIT Campus South, 76131 Karlsruhe, Germany",Automatic Tool Support Possibilities for the Text-Based S-BPM Process Modelling Methodology,2016,"D. Klein and C. D. Manning. Fast exact inference with a factored model for natural language parsing. advances. Advances in Neural Information Processing Systems, 15:3--10, ",2003,0,0,0
Tobias Heuser,"Urban Software Institute GmbH, Zwickauer Strasse 223a, 09116 Chemnitz, Germany",Automatic Tool Support Possibilities for the Text-Based S-BPM Process Modelling Methodology,2016,"D. Klein and C. D. Manning. Fast exact inference with a factored model for natural language parsing. advances. Advances in Neural Information Processing Systems, 15:3--10, ",2003,0,0,0
Matthes Elstermann,"Karlsruhe Institute of Technology (KIT), Institute for Information Management in Engineering, Bldg. 20.20, KIT Campus South, 76131 Karlsruhe, Germany",Automatic Tool Support Possibilities for the Text-Based S-BPM Process Modelling Methodology,2016,"D. Klein and C. D. Manning. Lexical parser - stanford university natural language processing group. http://nlp.stanford.edu/software/lex-parser.shtml, ",2015,0,0,0
Tobias Heuser,"Urban Software Institute GmbH, Zwickauer Strasse 223a, 09116 Chemnitz, Germany",Automatic Tool Support Possibilities for the Text-Based S-BPM Process Modelling Methodology,2016,"D. Klein and C. D. Manning. Lexical parser - stanford university natural language processing group. http://nlp.stanford.edu/software/lex-parser.shtml, ",2015,0,0,0
Matthes Elstermann,"Karlsruhe Institute of Technology (KIT), Institute for Information Management in Engineering, Bldg. 20.20, KIT Campus South, 76131 Karlsruhe, Germany",Automatic Tool Support Possibilities for the Text-Based S-BPM Process Modelling Methodology,2016,"R. Quirk, S. Greenbaum, G. Leech, and J. Svartvik. A Comprehensive Grammar of the English Language. Longman, London{a.o.}, ",1999,0,0,0
Tobias Heuser,"Urban Software Institute GmbH, Zwickauer Strasse 223a, 09116 Chemnitz, Germany",Automatic Tool Support Possibilities for the Text-Based S-BPM Process Modelling Methodology,2016,"R. Quirk, S. Greenbaum, G. Leech, and J. Svartvik. A Comprehensive Grammar of the English Language. Longman, London{a.o.}, ",1999,0,0,0
Matthes Elstermann,"Karlsruhe Institute of Technology (KIT), Institute for Information Management in Engineering, Bldg. 20.20, KIT Campus South, 76131 Karlsruhe, Germany",Automatic Tool Support Possibilities for the Text-Based S-BPM Process Modelling Methodology,2016,"A. Rafferty and C. D. Manning. Parsing three german treebanks: Lexicalized and unlexicalized baselines. http://nlp.stanford.edu/pubs/german-acl08.pdf, ",2008,0,0,0
Tobias Heuser,"Urban Software Institute GmbH, Zwickauer Strasse 223a, 09116 Chemnitz, Germany",Automatic Tool Support Possibilities for the Text-Based S-BPM Process Modelling Methodology,2016,"A. Rafferty and C. D. Manning. Parsing three german treebanks: Lexicalized and unlexicalized baselines. http://nlp.stanford.edu/pubs/german-acl08.pdf, ",2008,0,0,0
Ali Mert Ertugrul,"Graduate School of Informatics, Middle East Technical University, Ankara, Turkey",A Method for Modeling Business Processes in a Role-based and Decentralized Way,2016,"
Pedro Antunes , David Simíes , Luis Carriço , José A. Pino, An end-user approach to business process modeling, Journal of Network and Computer Applications, v.36 n.6, p.",1466,0,0,1
Onur Demirors,"Graduate School of Informatics, Middle East Technical University, Ankara, Turkey",A Method for Modeling Business Processes in a Role-based and Decentralized Way,2016,"
Pedro Antunes , David Simíes , Luis Carriço , José A. Pino, An end-user approach to business process modeling, Journal of Network and Computer Applications, v.36 n.6, p.",1466,0,0,1
Ali Mert Ertugrul,"Graduate School of Informatics, Middle East Technical University, Ankara, Turkey",A Method for Modeling Business Processes in a Role-based and Decentralized Way,2016,"
Bill Curtis , Marc I. Kellner , Jim Over, Process modeling, Communications of the ACM, v.35 n.9, p.75-90, Sept. ",1992,0,0,0
Onur Demirors,"Graduate School of Informatics, Middle East Technical University, Ankara, Turkey",A Method for Modeling Business Processes in a Role-based and Decentralized Way,2016,"
Bill Curtis , Marc I. Kellner , Jim Over, Process modeling, Communications of the ACM, v.35 n.9, p.75-90, Sept. ",1992,0,0,0
Ali Mert Ertugrul,"Graduate School of Informatics, Middle East Technical University, Ankara, Turkey",A Method for Modeling Business Processes in a Role-based and Decentralized Way,2016,"O. Demirors. A Horizontal Reflective Process Modeling Approach for Managing Change in Software Development Organizations. PhD thesis, Southern Methodist University, ",1995,0,0,0
Onur Demirors,"Graduate School of Informatics, Middle East Technical University, Ankara, Turkey",A Method for Modeling Business Processes in a Role-based and Decentralized Way,2016,"O. Demirors. A Horizontal Reflective Process Modeling Approach for Managing Change in Software Development Organizations. PhD thesis, Southern Methodist University, ",1995,0,0,0
Ali Mert Ertugrul,"Graduate School of Informatics, Middle East Technical University, Ankara, Turkey",A Method for Modeling Business Processes in a Role-based and Decentralized Way,2016,"A. M. Ertugrul. ROADMAP: A Novel Method for Role-based and Decentralized Process Modeling. Master's thesis, Middle East Technical University, Turkey, ",2015,0,0,0
Onur Demirors,"Graduate School of Informatics, Middle East Technical University, Ankara, Turkey",A Method for Modeling Business Processes in a Role-based and Decentralized Way,2016,"A. M. Ertugrul. ROADMAP: A Novel Method for Role-based and Decentralized Process Modeling. Master's thesis, Middle East Technical University, Turkey, ",2015,0,0,0
Ali Mert Ertugrul,"Graduate School of Informatics, Middle East Technical University, Ankara, Turkey",A Method for Modeling Business Processes in a Role-based and Decentralized Way,2016,"
Ali Mert Ertugrul , Onur Demirors, An exploratory study on role-based collaborative business process modeling approaches, Proceedings of the 7th International Conference on Subject-Oriented Business Process Management, p.1-5, April 23-24, ",2015,0,0,0
Onur Demirors,"Graduate School of Informatics, Middle East Technical University, Ankara, Turkey",A Method for Modeling Business Processes in a Role-based and Decentralized Way,2016,"
Ali Mert Ertugrul , Onur Demirors, An exploratory study on role-based collaborative business process modeling approaches, Proceedings of the 7th International Conference on Subject-Oriented Business Process Management, p.1-5, April 23-24, ",2015,0,0,0
Ali Mert Ertugrul,"Graduate School of Informatics, Middle East Technical University, Ankara, Turkey",A Method for Modeling Business Processes in a Role-based and Decentralized Way,2016,"A. Fleischmann. What is s-bpm? In S-BPM ONE - Setting the Stage for Subject-Oriented Business Process Management, volume 85, pages 85--106. ",2010,0,0,0
Onur Demirors,"Graduate School of Informatics, Middle East Technical University, Ankara, Turkey",A Method for Modeling Business Processes in a Role-based and Decentralized Way,2016,"A. Fleischmann. What is s-bpm? In S-BPM ONE - Setting the Stage for Subject-Oriented Business Process Management, volume 85, pages 85--106. ",2010,0,0,0
Ali Mert Ertugrul,"Graduate School of Informatics, Middle East Technical University, Ankara, Turkey",A Method for Modeling Business Processes in a Role-based and Decentralized Way,2016,"A. Fleischmann, W. Schmidt, and C. Stary. Open s-bpm = open innovation. In S-BPM ONE Running Processes, volume 360, pages 295--320. ",2013,0,0,0
Onur Demirors,"Graduate School of Informatics, Middle East Technical University, Ankara, Turkey",A Method for Modeling Business Processes in a Role-based and Decentralized Way,2016,"A. Fleischmann, W. Schmidt, and C. Stary. Open s-bpm = open innovation. In S-BPM ONE Running Processes, volume 360, pages 295--320. ",2013,0,0,0
Ali Mert Ertugrul,"Graduate School of Informatics, Middle East Technical University, Ankara, Turkey",A Method for Modeling Business Processes in a Role-based and Decentralized Way,2016,"S. Gasson. The Dynamics of Sensemaking, Knowledge, and Expertise in Collaborative, Boundary-Spanning Design. Journal of Computer-Mediated Communication, 10(4), ",2005,0,0,0
Onur Demirors,"Graduate School of Informatics, Middle East Technical University, Ankara, Turkey",A Method for Modeling Business Processes in a Role-based and Decentralized Way,2016,"S. Gasson. The Dynamics of Sensemaking, Knowledge, and Expertise in Collaborative, Boundary-Spanning Design. Journal of Computer-Mediated Communication, 10(4), ",2005,0,0,0
Ali Mert Ertugrul,"Graduate School of Informatics, Middle East Technical University, Ankara, Turkey",A Method for Modeling Business Processes in a Role-based and Decentralized Way,2016,"J. Krogstie. Perspectives to process modeling. In Business Process Management, volume 444, pages 1--39. ",2013,0,0,0
Onur Demirors,"Graduate School of Informatics, Middle East Technical University, Ankara, Turkey",A Method for Modeling Business Processes in a Role-based and Decentralized Way,2016,"J. Krogstie. Perspectives to process modeling. In Business Process Management, volume 444, pages 1--39. ",2013,0,0,0
Ali Mert Ertugrul,"Graduate School of Informatics, Middle East Technical University, Ankara, Turkey",A Method for Modeling Business Processes in a Role-based and Decentralized Way,2016,"
Mark Lewis , Brett Young , Lars Mathiassen , Arun Rai , Richard Welke, Business process innovation based on stakeholder perceptions, Information-Knowledge-Systems Management, v.6 n.1,2, p.7-27, April ",2007,0,0,0
Onur Demirors,"Graduate School of Informatics, Middle East Technical University, Ankara, Turkey",A Method for Modeling Business Processes in a Role-based and Decentralized Way,2016,"
Mark Lewis , Brett Young , Lars Mathiassen , Arun Rai , Richard Welke, Business process innovation based on stakeholder perceptions, Information-Knowledge-Systems Management, v.6 n.1,2, p.7-27, April ",2007,0,0,0
Ali Mert Ertugrul,"Graduate School of Informatics, Middle East Technical University, Ankara, Turkey",A Method for Modeling Business Processes in a Role-based and Decentralized Way,2016,"
R. Milner, A Calculus of Communicating Systems, Springer-Verlag New York, Inc., Secaucus, NJ, ",1982,0,0,0
Onur Demirors,"Graduate School of Informatics, Middle East Technical University, Ankara, Turkey",A Method for Modeling Business Processes in a Role-based and Decentralized Way,2016,"
R. Milner, A Calculus of Communicating Systems, Springer-Verlag New York, Inc., Secaucus, NJ, ",1982,0,0,0
Ali Mert Ertugrul,"Graduate School of Informatics, Middle East Technical University, Ankara, Turkey",A Method for Modeling Business Processes in a Role-based and Decentralized Way,2016,"S. Oppl. Towards role-distributed collaborative business process elicitation. In <a class=""__cf_email__"" data-cfemail=""",7835,0,0,1
Onur Demirors,"Graduate School of Informatics, Middle East Technical University, Ankara, Turkey",A Method for Modeling Business Processes in a Role-based and Decentralized Way,2016,"S. Oppl. Towards role-distributed collaborative business process elicitation. In <a class=""__cf_email__"" data-cfemail=""",7835,0,0,1
Ali Mert Ertugrul,"Graduate School of Informatics, Middle East Technical University, Ankara, Turkey",A Method for Modeling Business Processes in a Role-based and Decentralized Way,2016,"K. Riemer, J. Holler, and M. Indulska. Collaborative process modelling --- tool analysis and design implications. In ECIS, ",2011,0,0,0
Onur Demirors,"Graduate School of Informatics, Middle East Technical University, Ankara, Turkey",A Method for Modeling Business Processes in a Role-based and Decentralized Way,2016,"K. Riemer, J. Holler, and M. Indulska. Collaborative process modelling --- tool analysis and design implications. In ECIS, ",2011,0,0,0
Ali Mert Ertugrul,"Graduate School of Informatics, Middle East Technical University, Ankara, Turkey",A Method for Modeling Business Processes in a Role-based and Decentralized Way,2016,"
 Peter Rittgen, Negotiating models, Proceedings of the 19th international conference on Advanced information systems engineering, June 11-15, ",2007,0,0,0
Onur Demirors,"Graduate School of Informatics, Middle East Technical University, Ankara, Turkey",A Method for Modeling Business Processes in a Role-based and Decentralized Way,2016,"
 Peter Rittgen, Negotiating models, Proceedings of the 19th international conference on Advanced information systems engineering, June 11-15, ",2007,0,0,0
Ali Mert Ertugrul,"Graduate School of Informatics, Middle East Technical University, Ankara, Turkey",A Method for Modeling Business Processes in a Role-based and Decentralized Way,2016,"
Oktay Turetken , Onur Demirors, Plural: A decentralized business process modeling method, Information and Management, v.48 n.6, p.235-247, August, ",2011,0,0,0
Onur Demirors,"Graduate School of Informatics, Middle East Technical University, Ankara, Turkey",A Method for Modeling Business Processes in a Role-based and Decentralized Way,2016,"
Oktay Turetken , Onur Demirors, Plural: A decentralized business process modeling method, Information and Management, v.48 n.6, p.235-247, August, ",2011,0,0,0
Ali Mert Ertugrul,"Graduate School of Informatics, Middle East Technical University, Ankara, Turkey",A Method for Modeling Business Processes in a Role-based and Decentralized Way,2016,"D. Wachholder and S. Oppl. Stakeholder-driven collaborative modeling of subject-oriented business processes. In S-BPM ONE - Scientific Research, volume 104, pages 145--162. ",2012,0,0,0
Onur Demirors,"Graduate School of Informatics, Middle East Technical University, Ankara, Turkey",A Method for Modeling Business Processes in a Role-based and Decentralized Way,2016,"D. Wachholder and S. Oppl. Stakeholder-driven collaborative modeling of subject-oriented business processes. In S-BPM ONE - Scientific Research, volume 104, pages 145--162. ",2012,0,0,0
